DeviceId,Company_Name,SOC,Odometer,latitude,longitude,population,Region,Manufacturing_Date,On_Road_Since,Expiry_Date
VIM-659,Kerala Automotive Limited,79.93731572,75.14934506,13.32202547,77.80581261,658,Bangalore,4-Nov-19,4-Dec-19,8-Jun-44
VIM-660,Campus Share,78.48954241,43.72241632,13.28748652,77.5117657,659,Bangalore,10-Jan-20,24-Jan-20,29-Jan-45
VIM-661,Campus Share,74.5913643,60.51439603,12.97705545,77.21609447,660,Bangalore,31-Aug-19,30-Jan-20,1-Mar-41
VIM-662,Qquick,76.32750337,7.449507585,12.80018404,77.42218595,661,Bangalore,26-Aug-19,14-Jan-20,26-Jan-43
VIM-663,Q.Te Bikes,77.90450582,75.55690879,13.32572756,77.29289497,662,Bangalore,9-Oct-19,19-Dec-19,6-Oct-40
VIM-664,Napino-Bajaj,72.0481125,0.657934973,13.08981644,77.74439888,663,Bangalore,22-Oct-19,1-Jan-20,16-Oct-41
VIM-665,Napino-Hero,76.05468788,3.744523874,13.06786942,77.79975925,664,Bangalore,3-Oct-19,3-Dec-19,12-Feb-43
VIM-666,Campus Share,69.60904368,27.57064965,13.22458025,77.7255742,665,Bangalore,20-Jan-20,26-Dec-19,12-Mar-42
VIM-667,Evy Mobility,80.61551036,25.77858755,12.83958132,77.64701008,666,Bangalore,1-Feb-20,25-Dec-19,6-Sep-43
VIM-668,Evy Mobility,78.351364,97.05991641,13.2179034,77.67228667,667,Bangalore,26-Jan-20,31-Jan-20,11-Feb-44
VIM-669,Napino-Hero,78.25254598,45.88170667,12.83213352,77.34615348,668,Bangalore,12-Aug-19,14-Jan-20,19-Jul-43
VIM-670,Bounce Share,72.02171597,63.31902906,13.32314091,77.71628939,669,Bangalore,6-Jan-20,17-Jan-20,13-Sep-43
VIM-671,Kerala Automotive Limited,81.93826693,8.218912023,13.24743888,77.56175353,670,Bangalore,6-Oct-19,1-Dec-19,1-Apr-43
VIM-672,Q.Te Bikes,74.49301508,58.63454357,13.06758569,77.88768714,671,Bangalore,9-Jan-20,22-Jan-20,16-Jul-44
VIM-673,Evy Mobility,79.8423535,43.55718528,13.08780702,77.6724021,672,Bangalore,7-Dec-19,24-Dec-19,28-Apr-44
VIM-674,Kerala Automotive Limited,70.97567626,71.85082201,13.05085856,77.92824115,673,Bangalore,31-Oct-19,10-Jan-20,11-Nov-40
VIM-675,Campus Share,74.9803346,58.80643336,12.93114932,77.97194716,674,Bangalore,6-Jan-20,13-Dec-19,12-Sep-41
VIM-676,Q.Te Bikes,72.96732856,64.34108781,12.90158078,77.53267846,675,Bangalore,24-Jan-20,20-Dec-19,30-Mar-43
VIM-677,Napino-Bajaj,72.07501036,0.323499834,12.8087756,77.797591,676,Bangalore,4-Oct-19,10-Jan-20,16-Oct-43
VIM-678,Kerala Automotive Limited,70.94100663,95.46680048,13.33911188,77.72405215,677,Bangalore,25-Jan-20,6-Jan-20,10-Aug-43
VIM-679,Vogo,69.66117721,53.46733068,13.25507925,77.93186573,678,Bangalore,18-Dec-19,21-Jan-20,11-Mar-41
VIM-680,Campus Share,70.73172876,91.00405714,13.26929987,77.5312873,679,Bangalore,4-Aug-19,22-Dec-19,31-Mar-41
VIM-681,Evy Mobility,79.62586453,87.44272363,13.3641916,77.20538258,680,Bangalore,25-Aug-19,20-Dec-19,3-Oct-42
VIM-682,Napino-Hero,79.33150263,45.1469409,13.2543122,77.35106236,681,Bangalore,21-Jan-20,13-Jan-20,20-May-43
VIM-683,Napino-Bajaj,71.4443078,57.31362315,13.2190121,77.53620917,682,Bangalore,1-Jan-20,16-Jan-20,8-Oct-42
VIM-684,Napino-Bajaj,71.18843495,99.09160952,13.26024278,77.69043162,683,Bangalore,24-Aug-19,15-Dec-19,18-Dec-43
VIM-685,Vecmocon Technologies,72.23154121,40.76490132,12.9594783,77.76383595,684,Bangalore,26-Sep-19,11-Jan-20,27-Mar-43
VIM-686,Q.Te Bikes,81.01183321,91.95491622,12.67375731,77.49407664,685,Bangalore,10-Aug-19,28-Jan-20,30-Oct-41
VIM-687,Vogo,70.25325469,86.39812866,13.19322016,77.34843056,686,Bangalore,28-Nov-19,17-Dec-19,4-Jan-41
VIM-688,Campus Share,72.52289629,77.14896956,13.02335957,77.43685893,687,Bangalore,1-Sep-19,6-Jan-20,13-Nov-42
VIM-689,Q.Te Bikes,74.27296198,70.64247034,12.70778223,77.51968957,688,Bangalore,8-Jan-20,26-Dec-19,28-Oct-42
VIM-690,Napino-Bajaj,79.41705602,48.16142649,12.9310153,77.44869422,689,Bangalore,22-Oct-19,25-Jan-20,5-Aug-43
VIM-691,Vogo,70.19434333,60.87890294,12.85348671,77.8677689,690,Bangalore,4-Dec-19,25-Dec-19,5-Apr-44
VIM-692,Q.Te Bikes,69.8768174,47.63648744,13.15525302,77.2066775,691,Bangalore,4-Nov-19,30-Dec-19,13-Dec-42
VIM-693,Vogo,70.95063697,9.579456455,13.18129413,77.25097558,692,Bangalore,20-Sep-19,16-Jan-20,1-May-43
VIM-694,Evy Mobility,76.78903477,81.51432207,12.67009154,77.45021938,693,Bangalore,13-Sep-19,24-Jan-20,1-Sep-42
VIM-695,Q.Te Bikes,80.57217696,28.21338257,12.99147256,77.66886582,694,Bangalore,15-Jan-20,31-Dec-19,9-May-42
VIM-696,Q.Te Bikes,79.01150944,9.362861615,13.10202652,77.34765079,695,Bangalore,15-Oct-19,15-Jan-20,27-May-42
VIM-697,Campus Share,80.08086591,58.88789502,13.28954643,77.96116658,696,Bangalore,20-Jan-20,2-Dec-19,30-Jul-41
VIM-698,Vecmocon Technologies,77.23652824,8.761535277,12.92021114,77.31222667,697,Bangalore,9-Nov-19,31-Dec-19,9-Mar-44
VIM-699,Qquick,70.79010516,94.48701715,13.00557085,77.89237174,698,Bangalore,22-Sep-19,20-Jan-20,25-Jun-44
VIM-700,Vogo,73.92777831,73.53563189,13.33350037,77.94782074,699,Bangalore,13-Dec-19,10-Jan-20,16-Nov-40
VIM-701,Vecmocon Technologies,70.102362,24.25110924,13.00814711,77.82617986,700,Bangalore,22-Oct-19,28-Dec-19,16-Nov-41
VIM-702,Bounce Share,69.57284563,45.37467009,13.04753793,77.24133522,701,Bangalore,16-Jan-20,18-Jan-20,6-Mar-42
VIM-703,Bounce Share,71.33494201,5.415111607,12.66318017,77.83364508,702,Bangalore,26-Nov-19,2-Jan-20,3-Aug-41
VIM-704,Qquick,80.57028053,9.282424348,12.79556398,77.97685053,703,Bangalore,20-Aug-19,1-Feb-20,28-Jul-41
VIM-705,Vecmocon Technologies,77.83978302,4.762422891,12.70370298,77.40809853,704,Bangalore,26-Sep-19,19-Jan-20,5-Jan-45
VIM-706,Napino-Hero,80.62783053,90.68581088,13.11803759,77.27852128,705,Bangalore,11-Aug-19,20-Dec-19,27-Jan-43
VIM-707,Bounce Share,77.34214068,76.49901125,12.80670915,77.23954284,706,Bangalore,1-Jan-20,10-Jan-20,12-Oct-42
VIM-708,Vogo,70.63204991,29.32278196,13.35401727,77.24548927,707,Bangalore,18-Dec-19,25-Dec-19,26-Oct-42
VIM-709,Napino-Bajaj,70.11510136,22.24493165,13.19863772,77.34923135,708,Bangalore,7-Sep-19,30-Dec-19,30-Jan-43
VIM-710,Vecmocon Technologies,79.71537109,49.04033511,13.11239041,77.56392757,709,Bangalore,30-Nov-19,18-Dec-19,1-Apr-44
VIM-711,Qquick,77.17456987,78.75314475,13.0921178,77.29653356,710,Bangalore,4-Nov-19,11-Dec-19,26-Apr-43
VIM-712,Campus Share,71.53353582,91.79846835,13.06374745,77.57913275,711,Bangalore,7-Jan-20,28-Jan-20,1-Mar-43
VIM-713,Bounce Share,76.87694973,26.33674582,13.17731475,77.67044365,712,Bangalore,13-Jan-20,2-Dec-19,7-Jul-42
VIM-714,Napino-Hero,73.36397292,44.59037048,13.27539181,77.25136151,713,Bangalore,29-Oct-19,9-Dec-19,27-Oct-41
VIM-715,Bounce Share,80.848904,94.0275882,12.6022069,77.66315149,714,Bangalore,17-Nov-19,21-Jan-20,11-Jan-41
VIM-716,Q.Te Bikes,80.10635671,87.55239614,13.15070224,77.58299704,715,Bangalore,15-Nov-19,9-Jan-20,27-Nov-41
VIM-717,Napino-Hero,70.87063879,53.61759366,12.9657922,77.32065492,716,Bangalore,7-Oct-19,27-Jan-20,5-Aug-41
VIM-718,Campus Share,71.77793741,11.58579172,12.65316438,77.54344187,717,Bangalore,22-Aug-19,11-Jan-20,10-Nov-43
VIM-719,Vogo,69.77716622,89.27989656,12.83786791,77.88440817,718,Bangalore,29-Nov-19,24-Jan-20,7-Apr-43
VIM-720,Qquick,72.57028631,56.07821978,13.17572332,77.33843673,719,Bangalore,10-Oct-19,28-Jan-20,25-May-44
VIM-721,Qquick,77.24783891,36.83812576,12.70831422,77.77541271,720,Bangalore,25-Sep-19,6-Dec-19,16-Feb-42
VIM-722,Q.Te Bikes,70.23116067,14.40374283,12.90262534,77.50352658,721,Bangalore,9-Jan-20,10-Jan-20,1-Jul-42
VIM-723,Napino-Bajaj,72.17864297,53.37970815,12.88351031,77.58667573,722,Bangalore,29-Jan-20,21-Jan-20,24-Mar-41
VIM-724,Evy Mobility,77.22770154,42.36081784,13.33894539,77.78110842,723,Bangalore,29-Sep-19,22-Jan-20,14-Jan-42
VIM-725,Vecmocon Technologies,75.71743594,61.33803397,13.09139338,77.27303985,724,Bangalore,14-Oct-19,23-Dec-19,28-Nov-40
VIM-726,Kerala Automotive Limited,74.73315895,46.71138781,12.94474117,77.20620355,725,Bangalore,28-Jan-20,2-Dec-19,21-Jun-41
VIM-727,Kerala Automotive Limited,80.94882623,85.23699822,12.72540727,77.42175408,726,Bangalore,27-Sep-19,2-Jan-20,9-Feb-42
VIM-728,Napino-Hero,75.45752964,88.44397978,12.61287061,77.29939118,727,Bangalore,11-Oct-19,12-Dec-19,27-Aug-44
VIM-729,Kerala Automotive Limited,76.88311384,90.97757549,12.68755964,77.64677093,728,Bangalore,22-Sep-19,8-Jan-20,26-Jul-41
VIM-730,Bounce Share,77.91776165,39.81467943,13.25699531,77.38447854,729,Bangalore,22-Sep-19,13-Dec-19,5-Jan-44
VIM-731,Kerala Automotive Limited,75.01926963,72.69569367,12.7395154,77.98712706,730,Bangalore,31-Oct-19,14-Dec-19,20-Sep-40
VIM-732,Evy Mobility,79.47465014,51.00848362,12.99268334,77.20490163,731,Bangalore,31-Jan-20,6-Dec-19,13-Sep-40
VIM-733,Vecmocon Technologies,76.37540341,40.32060417,13.03390769,77.80707828,732,Bangalore,19-Nov-19,11-Jan-20,27-Jun-44
VIM-734,Evy Mobility,80.86267841,39.55482323,13.2609595,77.647921,733,Bangalore,9-Oct-19,6-Dec-19,10-Mar-41
VIM-735,Bounce Share,77.46600562,36.1437824,12.71659381,77.5494092,734,Bangalore,26-Oct-19,13-Jan-20,18-Dec-41
VIM-736,Bounce Share,72.49350792,37.43741924,13.367156,77.54797453,735,Bangalore,2-Oct-19,14-Jan-20,16-Aug-40
VIM-737,Kerala Automotive Limited,80.12761248,6.230562312,13.26248664,77.64308037,736,Bangalore,8-Sep-19,24-Jan-20,23-Dec-43
VIM-738,Napino-Hero,79.93144512,69.41084108,13.0254388,77.57546043,737,Bangalore,4-Sep-19,8-Dec-19,27-Aug-42
VIM-739,Kerala Automotive Limited,72.11471839,63.42573205,13.01623865,77.83528535,738,Bangalore,11-Jan-20,1-Feb-20,12-May-44
VIM-740,Q.Te Bikes,72.54649134,46.14844833,13.0546645,77.84929484,739,Bangalore,16-Sep-19,19-Jan-20,24-Dec-41
VIM-741,Campus Share,70.83788857,5.180174576,13.02304583,77.67390383,740,Bangalore,30-Jan-20,12-Jan-20,1-Aug-41
VIM-742,Campus Share,69.20668907,15.79015701,13.06691818,77.40837551,741,Bangalore,7-Oct-19,3-Dec-19,9-Sep-43
VIM-743,Napino-Hero,78.99360145,32.22866624,13.11641787,77.2845417,742,Bangalore,11-Sep-19,27-Jan-20,23-Mar-41
VIM-744,Napino-Bajaj,77.26054435,30.95588484,13.00121471,77.20733118,743,Bangalore,2-Aug-19,31-Jan-20,12-Nov-40
VIM-745,Q.Te Bikes,77.14501004,42.26053293,12.65802393,77.91190413,744,Bangalore,15-Jan-20,11-Jan-20,5-Dec-41
VIM-746,Napino-Bajaj,69.83071136,76.53180265,12.92580074,77.48093166,745,Bangalore,22-Jan-20,6-Jan-20,13-Nov-40
VIM-747,Vecmocon Technologies,81.09551262,32.10733151,12.63854229,77.69569518,746,Bangalore,22-Jan-20,10-Jan-20,25-Jul-43
VIM-748,Vogo,76.53091364,59.72576972,13.3467701,77.98121099,747,Bangalore,4-Aug-19,31-Dec-19,24-Nov-43
VIM-749,Napino-Hero,71.36751515,56.8339287,12.76003036,77.53223429,748,Bangalore,25-Aug-19,31-Jan-20,27-Nov-40
VIM-750,Napino-Bajaj,73.14199842,14.8342096,13.33363136,77.32163405,749,Bangalore,22-Oct-19,8-Jan-20,8-Sep-41
VIM-751,Qquick,72.16351014,29.33709303,13.26263541,77.57602373,750,Bangalore,24-Oct-19,24-Jan-20,6-Apr-43
VIM-752,Vogo,80.83382113,21.53595682,13.23407917,77.50206178,751,Bangalore,9-Sep-19,8-Dec-19,25-Apr-42
VIM-753,Qquick,75.89183441,24.28236846,12.87876974,77.9352674,752,Bangalore,31-Jan-20,25-Dec-19,13-Feb-44
VIM-754,Vogo,81.22307592,23.28055651,12.60715562,77.61053471,753,Bangalore,11-Dec-19,14-Jan-20,29-Oct-43
VIM-755,Evy Mobility,77.08651109,87.60467453,12.9827262,77.23532566,754,Bangalore,26-Oct-19,29-Jan-20,8-Feb-44
VIM-756,Qquick,77.09348517,3.594603787,13.17482128,77.61301585,755,Bangalore,14-Jan-20,3-Jan-20,18-Jan-45
VIM-757,Napino-Bajaj,69.73671347,59.60935965,13.32967048,77.72635196,756,Bangalore,25-Oct-19,7-Dec-19,24-Aug-42
VIM-758,Napino-Hero,69.96704563,29.44155264,12.57360427,77.38202913,757,Bangalore,31-Jul-19,30-Jan-20,25-Jul-43
VIM-759,Campus Share,71.79738252,51.55716631,13.27534028,77.53580263,758,Bangalore,8-Jan-20,21-Dec-19,5-Nov-42
VIM-760,Campus Share,80.17122911,5.959002049,13.33201369,77.8296353,759,Bangalore,14-Nov-19,17-Dec-19,29-Sep-40
VIM-761,Kerala Automotive Limited,79.61125654,8.339955686,12.9443438,77.2366379,760,Bangalore,3-Sep-19,21-Dec-19,11-Mar-42
VIM-762,Evy Mobility,78.04097022,64.59787634,13.18212962,77.86176664,761,Bangalore,27-Dec-19,3-Dec-19,19-May-43
VIM-763,Campus Share,76.73831222,46.54962822,13.19496275,77.44494092,762,Bangalore,29-Nov-19,2-Jan-20,1-Apr-44
VIM-764,Qquick,76.11327246,46.49972155,13.08417927,77.2392356,763,Bangalore,19-Sep-19,23-Dec-19,25-Jul-43
VIM-765,Vogo,73.7931968,9.568409361,12.97427917,77.60810411,764,Bangalore,22-Dec-19,16-Dec-19,31-Oct-40
VIM-766,Qquick,73.07962486,39.4926579,12.86823074,77.37792099,765,Bangalore,23-Oct-19,9-Dec-19,16-Sep-42
VIM-767,Vogo,70.98841559,33.59247459,12.63660338,77.79241102,766,Bangalore,28-Sep-19,25-Jan-20,3-Jul-41
VIM-768,Q.Te Bikes,69.99187669,67.31280704,13.2338556,77.26826783,767,Bangalore,26-Oct-19,8-Jan-20,1-Feb-45
VIM-769,Vogo,74.78861592,45.35378395,13.00248431,77.96675201,768,Bangalore,13-Sep-19,15-Jan-20,31-Mar-41
VIM-770,Campus Share,75.48784374,37.72300637,13.00947296,77.34452987,769,Bangalore,18-Nov-19,5-Jan-20,16-Oct-43
VIM-771,Bounce Share,77.24455656,37.90042127,13.09772886,77.25955965,770,Bangalore,30-Jan-20,4-Dec-19,27-Mar-43
VIM-772,Qquick,79.58699627,36.92841554,12.7221288,77.32905674,771,Bangalore,20-Dec-19,13-Jan-20,2-Aug-43
VIM-773,Campus Share,76.76793346,27.27890443,13.07008044,77.38689352,772,Bangalore,24-Nov-19,9-Jan-20,5-Jan-44
VIM-774,Q.Te Bikes,69.46546335,36.72592997,13.02229938,77.25432423,773,Bangalore,19-Jan-20,28-Jan-20,20-Sep-40
VIM-775,Kerala Automotive Limited,75.53486528,36.24006492,12.82440407,77.97243362,774,Bangalore,1-Dec-19,1-Dec-19,7-Feb-44
VIM-776,Bounce Share,74.73707199,33.53559403,12.94218041,77.83440455,775,Bangalore,2-Aug-19,26-Jan-20,27-Dec-41
VIM-777,Vecmocon Technologies,71.31877828,45.24266038,12.89767777,77.58969921,776,Bangalore,2-Sep-19,31-Jan-20,7-Sep-43
VIM-778,Napino-Bajaj,81.45512713,85.01967544,13.11361018,77.88620493,777,Bangalore,13-Oct-19,11-Dec-19,9-Sep-40
VIM-779,Vogo,69.57232136,1.383445936,12.79117555,77.94253735,778,Bangalore,5-Aug-19,26-Jan-20,5-May-44
VIM-780,Kerala Automotive Limited,79.59656,49.48500414,13.00210943,77.94600906,779,Bangalore,9-Nov-19,21-Jan-20,6-Aug-40
VIM-781,Napino-Bajaj,80.80936695,70.17043911,12.77193244,77.2963481,780,Bangalore,10-Aug-19,30-Dec-19,1-Aug-42
VIM-782,Q.Te Bikes,75.55053075,18.47446324,13.06422219,77.3122076,781,Bangalore,19-Dec-19,17-Jan-20,19-Feb-42
VIM-783,Vogo,69.96185419,21.88364793,12.58834356,77.80884971,782,Bangalore,18-Sep-19,23-Jan-20,9-Sep-42
VIM-784,Qquick,78.49565821,89.49659547,12.77408476,77.64681874,783,Bangalore,9-Dec-19,2-Dec-19,30-Apr-42
VIM-785,Bounce Share,70.06244725,34.30351804,12.8291886,77.34931537,784,Bangalore,10-Dec-19,28-Dec-19,27-Feb-41
VIM-786,Evy Mobility,73.14584702,83.82932751,12.85699061,77.21203815,785,Bangalore,3-Nov-19,1-Dec-19,5-May-41
VIM-787,Vecmocon Technologies,76.71896735,12.10801332,13.34145543,77.28993458,786,Bangalore,23-Jan-20,20-Jan-20,16-May-44
VIM-788,Bounce Share,70.86099612,77.82500373,13.29578295,77.22068995,787,Bangalore,2-Nov-19,1-Dec-19,5-Sep-40
VIM-789,Vogo,70.43910024,54.81875817,12.77430813,77.77390511,788,Bangalore,24-Nov-19,27-Dec-19,1-Dec-41
VIM-790,Vogo,78.04279487,9.766440397,12.72589729,77.41713081,789,Bangalore,30-Dec-19,16-Dec-19,27-Mar-43
VIM-791,Bounce Share,79.3808546,71.61429856,13.11100769,77.48576367,790,Bangalore,3-Jan-20,1-Dec-19,18-Dec-43
VIM-792,Napino-Bajaj,71.87280923,51.20038358,12.74040225,77.72915985,791,Bangalore,1-Nov-19,29-Jan-20,26-Jan-43
VIM-793,Vecmocon Technologies,80.54169385,39.85588031,13.35342248,77.78714348,792,Bangalore,10-Sep-19,1-Jan-20,4-Apr-44
VIM-794,Vogo,70.14456592,38.59635574,13.09999652,77.91738039,793,Bangalore,3-Jan-20,21-Jan-20,20-Feb-42
VIM-795,Campus Share,81.16443793,53.67736815,12.8447298,77.76823396,794,Bangalore,20-Oct-19,10-Dec-19,5-Apr-41
VIM-796,Campus Share,79.10462923,53.32040872,12.88519057,77.19591623,795,Bangalore,12-Jan-20,13-Jan-20,10-Dec-40
VIM-797,Bounce Share,72.14871173,92.87819337,12.75291302,77.87339764,796,Bangalore,29-Nov-19,16-Jan-20,19-Apr-43
VIM-798,Napino-Hero,79.9929222,96.66948437,13.00842996,77.62270558,797,Bangalore,8-Jan-20,2-Jan-20,31-Dec-40
VIM-799,Qquick,75.24428964,30.33065499,12.60751892,77.70014857,798,Bangalore,4-Sep-19,7-Jan-20,29-Jul-42
VIM-800,Napino-Bajaj,73.72651022,48.41278634,12.63170101,77.94504149,799,Bangalore,23-Dec-19,21-Dec-19,21-Aug-41
VIM-801,Vecmocon Technologies,76.46346953,77.98502677,13.10119795,77.71558616,800,Bangalore,4-Jan-20,24-Jan-20,6-Feb-41
VIM-802,Bounce Share,71.777958,25.58862202,13.10820173,77.39737521,801,Bangalore,13-Aug-19,29-Jan-20,28-Apr-43
VIM-803,Vogo,69.78427363,83.64172244,13.02216517,77.32054633,802,Bangalore,15-Dec-19,9-Dec-19,24-Dec-41
VIM-804,Napino-Hero,69.47871797,39.9286549,12.81794966,77.58750154,803,Bangalore,13-Nov-19,30-Jan-20,6-Dec-41
VIM-805,Bounce Share,76.97291685,59.32746063,13.06684322,77.93811594,804,Bangalore,8-Aug-19,9-Jan-20,13-Feb-42
VIM-806,Vecmocon Technologies,73.20366631,75.94305282,12.73965019,77.6659431,805,Bangalore,15-Nov-19,7-Dec-19,8-Aug-42
VIM-807,Kerala Automotive Limited,81.3083932,86.94840307,12.65216134,77.91152549,806,Bangalore,10-Dec-19,3-Dec-19,11-Dec-40
VIM-808,Napino-Bajaj,76.37377155,51.51362962,12.62833742,77.71431756,807,Bangalore,15-Dec-19,31-Dec-19,12-Jan-43
VIM-809,Vecmocon Technologies,79.00604272,51.17490859,13.00297961,77.80780116,808,Bangalore,9-Dec-19,21-Jan-20,29-May-41
VIM-810,Napino-Bajaj,75.25235344,95.53589119,12.58282903,77.94321094,809,Bangalore,9-Sep-19,5-Dec-19,25-Jan-42
VIM-811,Napino-Bajaj,74.71495135,36.17050985,12.68957495,77.81631338,810,Bangalore,12-Oct-19,2-Jan-20,7-Aug-41
VIM-812,Bounce Share,77.52378166,48.7527721,12.57673652,77.89397614,811,Bangalore,20-Jan-20,24-Dec-19,19-May-42
VIM-813,Kerala Automotive Limited,69.99352005,47.60730945,12.59489618,77.82781203,812,Bangalore,1-Jan-20,12-Dec-19,16-Nov-41
VIM-814,Bounce Share,73.03450049,23.26875713,13.03430464,77.46305138,813,Bangalore,5-Aug-19,29-Jan-20,25-Aug-43
VIM-815,Qquick,75.6184684,97.4786336,13.33339795,77.28010852,814,Bangalore,19-Aug-19,2-Dec-19,7-Jan-43
VIM-816,Qquick,79.02417273,24.09372296,13.18705421,77.29140039,815,Bangalore,12-Oct-19,13-Jan-20,10-May-41
VIM-817,Campus Share,76.7164231,62.00674459,13.23356027,77.50685199,816,Bangalore,15-Aug-19,5-Dec-19,19-Aug-42
VIM-818,Q.Te Bikes,70.36488979,70.82906066,13.10429783,77.7011483,817,Bangalore,10-Jan-20,31-Dec-19,20-Jun-41
VIM-819,Vecmocon Technologies,80.7038573,67.94712136,12.75874566,77.97772284,818,Bangalore,20-Aug-19,28-Jan-20,17-Jan-45
VIM-820,Vecmocon Technologies,78.14268355,38.97865181,12.94157151,77.75270677,819,Bangalore,6-Nov-19,30-Dec-19,4-Jun-41
VIM-821,Vogo,78.2838315,67.98895573,12.97227253,77.69469609,820,Bangalore,15-Sep-19,23-Dec-19,24-Sep-42
VIM-822,Vecmocon Technologies,76.86446558,60.46263649,12.74228546,77.81232553,821,Bangalore,1-Aug-19,18-Dec-19,2-May-41
VIM-823,Napino-Bajaj,69.60510597,69.50525953,12.64801582,77.58812543,822,Bangalore,25-Sep-19,18-Jan-20,12-Sep-42
VIM-824,Napino-Bajaj,78.19067797,50.51131207,13.15256466,77.72314697,823,Bangalore,5-Nov-19,25-Dec-19,23-Jul-42
VIM-825,Evy Mobility,76.85996687,73.1007359,13.03891721,77.53290466,824,Bangalore,19-Oct-19,28-Dec-19,14-Dec-43
VIM-826,Vogo,79.17463096,22.37199715,12.86679819,77.22982844,825,Bangalore,5-Sep-19,23-Dec-19,10-Oct-44
VIM-827,Vecmocon Technologies,81.94685737,67.47884566,13.0772813,77.60099249,826,Bangalore,22-Dec-19,22-Dec-19,26-Mar-43
VIM-828,Bounce Share,79.42267302,98.67931221,13.25718509,77.80631634,827,Bangalore,20-Sep-19,26-Dec-19,17-Jul-42
VIM-829,Vogo,75.63298493,62.75727579,13.1328614,77.64221757,828,Bangalore,7-Nov-19,10-Jan-20,31-Mar-42
VIM-830,Napino-Hero,70.57077542,14.84424058,13.31325427,77.5703686,829,Bangalore,30-Nov-19,17-Jan-20,23-Dec-42
VIM-831,Qquick,81.11276333,47.61990532,13.1003239,77.37972081,830,Bangalore,4-Nov-19,4-Dec-19,15-Jul-41
VIM-832,Bounce Share,74.18234787,55.12157436,13.2777653,77.83422861,831,Bangalore,8-Sep-19,2-Jan-20,5-Oct-40
VIM-833,Napino-Bajaj,77.09572743,12.55051183,12.57676621,77.96995967,832,Bangalore,18-Nov-19,31-Dec-19,5-Nov-42
VIM-834,Vogo,72.36176711,20.25091598,13.18923705,77.92694315,833,Bangalore,6-Jan-20,9-Jan-20,16-Jan-44
VIM-835,Vogo,75.04500501,79.07559828,12.92017625,77.40059928,834,Bangalore,7-Aug-19,27-Dec-19,8-Jun-43
VIM-836,Vecmocon Technologies,80.00222431,78.81258506,13.20955168,77.91570989,835,Bangalore,1-Nov-19,30-Dec-19,3-Sep-44
VIM-837,Campus Share,74.08919084,80.38197667,12.71414843,77.55105953,836,Bangalore,1-Feb-20,10-Dec-19,31-Dec-42
VIM-838,Q.Te Bikes,75.02767265,59.84388933,12.89144016,77.31941207,837,Bangalore,31-Jan-20,13-Jan-20,21-Jul-44
VIM-839,Campus Share,75.74594564,43.51906136,12.9536753,77.31994165,838,Bangalore,27-Dec-19,19-Dec-19,17-Sep-41
VIM-840,Napino-Bajaj,74.36043824,88.21193584,13.15710041,77.46634772,839,Bangalore,25-Oct-19,26-Jan-20,3-Apr-41
VIM-841,Napino-Hero,81.21317569,86.02968284,12.96788797,77.81312307,840,Bangalore,27-Sep-19,23-Jan-20,21-Dec-40
VIM-842,Evy Mobility,69.56516621,54.3710038,13.01192573,77.89034152,841,Bangalore,4-Jan-20,22-Dec-19,27-Nov-41
VIM-843,Kerala Automotive Limited,81.34066016,61.82578586,13.3084111,77.69164939,842,Bangalore,2-Nov-19,11-Jan-20,18-May-44
VIM-844,Bounce Share,69.57708888,76.56217884,13.06074907,77.38181884,843,Bangalore,9-Jan-20,12-Dec-19,15-Mar-44
VIM-845,Vecmocon Technologies,76.17598105,99.57192208,13.34693585,77.55635114,844,Bangalore,21-Nov-19,25-Jan-20,3-Oct-40
VIM-846,Napino-Bajaj,80.80680944,39.18768797,13.01649086,77.23808354,845,Bangalore,6-Jan-20,18-Dec-19,10-Aug-42
VIM-847,Kerala Automotive Limited,80.44147983,74.83137564,12.76779512,77.97611946,846,Bangalore,7-Nov-19,2-Dec-19,17-Jul-44
VIM-848,Vogo,71.08423935,5.639261304,13.05637795,77.74442163,847,Bangalore,21-Nov-19,5-Jan-20,13-Sep-44
VIM-849,Bounce Share,80.08457199,67.88887588,12.6181233,77.92310658,848,Bangalore,25-Oct-19,4-Dec-19,19-Sep-43
VIM-850,Vogo,75.44879425,31.14242882,13.2876479,77.45127928,849,Bangalore,7-Aug-19,6-Jan-20,28-Feb-44
VIM-851,Bounce Share,75.32283857,38.66532368,13.01389152,77.21334009,850,Bangalore,3-Dec-19,12-Dec-19,8-Apr-41
VIM-852,Vogo,73.50576633,24.76496954,13.05657833,77.9636428,851,Bangalore,16-Oct-19,21-Dec-19,9-Nov-44
VIM-853,Napino-Hero,76.6729393,86.10230088,13.12760996,77.26544628,852,Bangalore,31-Dec-19,9-Jan-20,25-Jul-42
VIM-854,Campus Share,69.37687196,61.50466902,12.81480627,77.28674122,853,Bangalore,10-Aug-19,16-Jan-20,3-Nov-41
VIM-855,Evy Mobility,69.71026402,62.85021436,12.72968458,77.28882372,854,Bangalore,14-Aug-19,10-Jan-20,13-Nov-41
VIM-856,Evy Mobility,71.52472614,31.62881493,12.90526444,77.80259298,855,Bangalore,6-Oct-19,18-Jan-20,19-Apr-41
VIM-857,Napino-Bajaj,69.84079449,32.0761202,13.15632415,77.78202105,856,Bangalore,18-Oct-19,10-Dec-19,22-Dec-41
